,title,lat,lng,price,link,time,duration,address,neighborhood,points,obs,category,mail
1789,Eglise Saint Francois de Sales,48.88512,2.3051,0,404,404,01:00:00,"15-17 Rue Ampere, 75017 Paris France",Neighborhood: Plaine de Monceaux,3,"#1,660 of 3,296 things to do in Paris",Churches & Cathedrals,Visit websiteCall
1790,Fresque Patchwork,48.83681,2.33454,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"82 avenue Denfert Rochereau, 75014 Paris France",Neighborhood: 14th Arr. - Observatoire,2,"#2,917 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1791,Statue de Sainte Clothilde,48.84622,2.32383,0,404,404,01:00:00,"Rue Médecis Rue Vaugirard, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,3,"#1,939 of 3,296 things to do in Paris",Points of Interest & Landmarks • Monuments & Statues,Visit websiteCall
1792,Statue de Sainte-Opportune,48.85956,2.34672,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"9 rue des Halles, 75001 Paris France",Neighborhood: Les Halles,2,"#2,163 of 3,296 things to do in Paris",Monuments & Statues,
1793,Eglise Saint Marcel,48.83735,2.35954,0,404,404,01:00:00,"80 boulevard de l Hopital, 75013 Paris France",Neighborhood: Salpêtrière,2,"#2,342 of 3,296 things to do in Paris",Churches & Cathedrals,Visit website
1796,Sculpture Le Gouffre,48.87691,2.3811,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 rue Botzaris Parc des Buttes Chaumont, 75019 Paris France",Neighborhood: Belleville / Père Lachaise,1,"#2,266 of 3,296 things to do in Paris",Monuments & Statues,
1797,Sculpture Nu feminin,48.842167,2.387675,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,404,Neighborhood: 12th Arr. - Reuilly,1,"#2,208 of 3,296 things to do in Paris",Monuments & Statues,
1798,La Statue de Phidias,48.848194,2.334015,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Jardin du Luxembourg, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,2,"#3,025 of 3,296 things to do in Paris",Monuments & Statues,
1799,Fontaine du Château d'Eau de Montmartre,48.88651,2.33873,0,404,12:00 AM - 11:59 PM,01:30:00,"Place Jean-Baptiste-Clément, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,2,"#1,444 of 3,296 things to do in Paris",Fountains,Visit website
1800,Applicat-Prazan,48.87071,2.31348,0,404,404,01:00:00,"14 avenue Matignon, 75008 Paris France",Neighborhood: Champs-Élysées,1,"#1,642 of 3,296 things to do in Paris",Art Galleries,Visit websiteCallEmail
1801,"Le M.U.R. (Association Modulable, Urbain, Reactif)",48.86591,2.37762,0,404,12:00 AM - 11:59 PM,01:30:00,"107 rue Oberkampf corner of Rue Saint-Maur & Rue Oberkampf, 75011 Paris France",Neighborhood: 11th Arr. - Popincourt,6,"#930 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit websiteCall
1802,Le petit bassin des tuileries,48.86311,2.3285,0,404,404,01:00:00,"Rue de rivoli, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,5,"#1,223 of 3,296 things to do in Paris",Playgrounds,Visit websiteCall
1803,Square du Sergent Aurélie Salel,48.86762,2.390665,0,404,404,01:00:00,"13 rue Sorbier, 75020 Paris France",Neighborhood: Belleville / Père Lachaise,1,"#2,021 of 3,296 things to do in Paris",Parks,Visit website
1804,Buste de Paul Valery,48.861633,2.289282,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,404,Neighborhood: 16th Arr. - Passy,2,"#2,996 of 3,296 things to do in Paris",Monuments & Statues,
1805,L'Homme Primitif,48.839005,2.359246,0,404,404,01:00:00,404,Neighborhood: Salpêtrière,1,"#2,214 of 3,296 things to do in Paris",Monuments & Statues,Visit website
1806,Fronton l'Abondance d'Eugène Guillaume,48.8631,2.34197,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Louvre Pavillon Turgot - Côté Cour Napoleon, 75001 Paris France",Neighborhood: Les Halles,3,"#1,630 of 3,296 things to do in Paris",Monuments & Statues,
1807,Statue l'Hiver aux Tuileries,48.86468,2.32056,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Place de la Concorde Allee Centrale du Jardin des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,4,"#1,200 of 3,296 things to do in Paris",Points of Interest & Landmarks • Monuments & Statues,
1808,Fresque Veracité,48.87086,2.369232,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"11 rue d Aix, 75010 Paris France",Neighborhood: Canal Saint-Martin,3,"#2,723 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1809,Statue de Sainte-Catherine,48.8685,2.347649,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Angle rue Cléry et Poissonnière, 75002 Paris France",Neighborhood: Opéra / Bourse,2,"#2,849 of 3,296 things to do in Paris",Monuments & Statues,
1810,Fresque La Joconde,48.821903,2.366673,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Villa d'Este, 75013 Paris France",Neighborhood: Place d'Italie / Quartier Asiatique,2,"#1,254 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1811,Statue Pierre Jean de Beranger,48.86448,2.360785,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 Square du Temple, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,1,"#2,267 of 3,296 things to do in Paris",Monuments & Statues,
1812,Buste de Le Notre,48.86311,2.3285,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Rue du Rivoli Jardin des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,3,"#1,465 of 3,296 things to do in Paris",Monuments & Statues,
1813,La Maison du Fontainier,48.83712,2.33628,0,404,404,01:30:00,"42 avenue de l'Observatoire, 75014 Paris France",Neighborhood: 14th Arr. - Observatoire,3,"#3,085 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit websiteCallEmail
1814,Urban Gallery,48.84035,2.33522,0,404,404,01:30:00,"163 boulevard du Montparnasse, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,6,"#1,001 of 3,296 things to do in Paris",Art Galleries,Visit websiteCall
1815,Vol de Santos-Dumont,48.86603,2.23604,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"route des Moulins, 75116 Paris France",Neighborhood: 16th Arr. - Passy,3,"#1,709 of 3,296 things to do in Paris",Monuments & Statues,
1816,"Fresque ""Moebius""",48.82726,2.35052,0,404,404,01:00:00,"Passage Boiton, 75013 Paris France",Neighborhood: Place d'Italie / Quartier Asiatique,2,"#1,695 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
1817,Statue La Purete,48.82446,2.33985,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"2 rue Gazan Parc Montsouris, 75014 Paris France",Neighborhood: Parc-de-Montsouris,2,"#2,864 of 3,296 things to do in Paris",Monuments & Statues,
1818,Le Plancher de Jeannot,48.83025,2.3392,0,/Restaurants-g187147-Paris_Ile_de_France.html,12:00 AM - 11:59 PM,01:00:00,"7 rue Cabanis Hôpital Sainte-Anne, 75014 Paris France",Neighborhood: Parc-de-Montsouris,1,"#2,312 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1819,Monument a Alexandre Dumas fils,48.88294,2.31068,0,404,404,01:00:00,"Place du General Caltroux, 75017 Paris France",Neighborhood: Plaine de Monceaux,1,"#2,192 of 3,296 things to do in Paris",Monuments & Statues,Visit website
1820,Statue Gladiateur à Cheval,48.82976,2.338816,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Parding de l'Hôpital Sainte-Anne, 75014 Paris France",Neighborhood: Parc-de-Montsouris,1,"#1,982 of 3,296 things to do in Paris",Monuments & Statues,
1821,Statue Le Baiser Promenade,48.87132,2.329149,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Square Edouard VII, 75009 Paris France",Neighborhood: 9th Arr. - Opéra,2,"#2,921 of 3,296 things to do in Paris",Monuments & Statues,
1822,"Fresque ""Altar""",48.87268,2.38976,0,404,404,01:00:00,"91 rue des Cascades, 75020 Paris France",Neighborhood: Belleville / Père Lachaise,8,"#2,639 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
1823,Fontaine du square Marcel Pagnol,48.87595,2.320328,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Rue de Laborde Square Marcel Pagnol, 75008 Paris France",Neighborhood: 8th Arr. - Élysée,2,"#2,856 of 3,296 things to do in Paris",Fountains,
1824,Hôtel de Chatillon,48.85836,2.36248,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"13 rue Payenne, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,1,"#2,837 of 3,296 things to do in Paris",Historic Sites,
1825,"Bibliothèque Nationale de France - Département des Monnaies, médailles et antiques",48.86785,2.33808,0,404,404,01:30:00,"58 rue de Richelieu, 75002 Paris France",Neighborhood: Vivienne,7,"#923 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCall
1826,Statue de La Nymphe Tourmentant un Dauphin,48.84532,2.35797,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Rue Cuvier Jardin des Plantes, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,2,"#1,446 of 3,296 things to do in Paris",Monuments & Statues,
1827,Le Paris Urbain Art Gallery,48.87187,2.34828,0,404,404,01:00:00,"51 rue de l Echiquier, 75010 Paris France",Neighborhood: Porte-Saint-Denis,5,"#1,076 of 3,296 things to do in Paris",Art Galleries,Call
1828,Fresque Magique,48.83023,2.37886,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"24 rue Rene Goscinny, 75013 Paris France",Neighborhood: 17th Arr. - Gobelins,1,"#2,150 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1829,Petit theatre de Naples,48.87964,2.31862,0,404,404,01:30:00,"22 rue de Naples Metro Villiers, 75008 Paris France",Neighborhood: 8th Arr. - Élysée,1,"#1,599 of 3,296 things to do in Paris",Theaters,Call
1830,Fresque Animaux de Retropolis,48.863636,2.412527,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"rue Joseph Python Corner with rue Henri Duvernois, 75020 Paris France",Neighborhood: Charonne,1,"#2,125 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1831,Fresque Les Peintres,48.8811,2.35815,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Angle rue Demarquay et 190 rue du Faubourg Saint Denis, 75010 Paris France",Neighborhood: 10th Arr. - Entrepôt,3,"#2,977 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1832,Bibliotheque Italie,48.83085,2.35696,0,404,404,01:00:00,"211 boulevard Vincent Auriol, 75013 Paris France",Neighborhood: Place d'Italie / Quartier Asiatique,1,"#2,893 of 3,296 things to do in Paris",Libraries,Visit websiteCall
1833,Théâtre du Celebrity Centre,48.8869,2.31878,0,404,9:30 AM - 10:00 PM,01:30:00,"69 rue Legendre, 75017 Paris France",Neighborhood: Batignolles,5,"#1,052 of 3,296 things to do in Paris",Theaters,Visit websiteCallEmail
1834,Atlantes du 116 rue Réaumur,48.86793,2.34517,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"116 rue Reaumur, 75002 Paris France",Neighborhood: Opéra / Bourse,2,"#1,430 of 3,296 things to do in Paris",Monuments & Statues,
1835,Fresque La Serre,48.84899,2.38563,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Rue de Reuilly, 75012 Paris France",Neighborhood: 12th Arr. - Reuilly,1,"#2,151 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1836,Statue L'Agriculture,48.86593,2.31382,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Avenue Winston Churchill, 75008 Paris France",Neighborhood: Champs-Élysées,5,"#1,179 of 3,296 things to do in Paris",Monuments & Statues,
1837,Hôtel de Laffemas,48.85217,2.34667,0,404,404,01:00:00,"16 rue Saint Julien le Pauvre, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,2,"#2,889 of 3,296 things to do in Paris",Points of Interest & Landmarks • Architectural Buildings,Visit website
1838,Fresque Le Théatre,48.85891,2.37026,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"5 rue Nicolas Appert, 75011 Paris France",Neighborhood: Bastille / Oberkampf,2,"#1,768 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1839,Statue La Gazelle,48.85501,2.26247,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Square Henry Bataille, 75016 Paris France",Neighborhood: 16th Arr. - Passy,1,"#2,261 of 3,296 things to do in Paris",Monuments & Statues,
1840,Square Leon,48.88615,2.35301,0,404,404,01:00:00,"20 rue des Gardes, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,1,"#2,658 of 3,296 things to do in Paris",Parks,Visit website
1841,L'Art,48.86597,2.31457,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Avenue Winston Churchill, 75008 Paris France",Neighborhood: Champs-Élysées,7,"#788 of 3,296 things to do in Paris",Monuments & Statues,
1842,Mysore Yoga Paris,48.85464,2.38163,0,404,404,01:30:00,"12 rue Godefroy Cavaignac Studio Marga, 75011 Paris France",Neighborhood: Roquette,1,"#1,499 of 3,296 things to do in Paris",Sports Camps & Clinics,Visit websiteCallEmail
1843,Square Jean Cocteau,48.83828,2.28082,0,404,404,01:00:00,"122 avenue Felix Faure, 75015 Paris France",Neighborhood: Javel,3,"#2,340 of 3,296 things to do in Paris",Gardens,Visit website
1844,La statue de Saint-Pierre,48.87694,2.3316,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Place Estienne d'Orves Eglise la Trinité, 75009 Paris France",Neighborhood: 9th Arr. - Opéra,2,"#2,933 of 3,296 things to do in Paris",Monuments & Statues,
1845,Église Saint Hippolyte,48.821465,2.363301,0,404,404,01:00:00,"27 avenue de Choisy, 75013 Paris France",Neighborhood: Place d'Italie / Quartier Asiatique,2,"#1,665 of 3,296 things to do in Paris",Churches & Cathedrals,Visit websiteCall
1846,La Statue de Joseph Antoine René Joubert,48.8631,2.34197,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Louvre Aile Rohan-Rivoli, 75001 Paris France",Neighborhood: Les Halles,2,"#2,881 of 3,296 things to do in Paris",Monuments & Statues,
1847,"Fresque ""Macbeth-2""",48.86852,2.38937,0,404,404,01:00:00,"68 rue de Menilmontant, 75020 Paris France",Neighborhood: Belleville / Père Lachaise,2,"#1,513 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
1848,La Statue de Jean-Andoche Junot,48.85927,2.34089,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Louvre Aile Rohan-Rivoli, 75001 Paris France",Neighborhood: 1st Arr. - Louvre,2,"#2,880 of 3,296 things to do in Paris",Monuments & Statues,
1849,Theatre de la Cite Internationale,48.81905,2.338563,0,404,404,01:30:00,"21 boulevard Jourdan 14th, 75014 Paris France",Neighborhood: Parc-de-Montsouris,3,"#1,399 of 3,296 things to do in Paris",Theaters,Call
1850,Fresque du Village Jourdain,48.87349,2.39018,0,404,404,01:00:00,"Place des Grandes Rigoles, 75020 Paris France",Neighborhood: Belleville / Père Lachaise,2,"#3,065 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
1851,Statue Mort de Laïs par Meusnier,48.86311,2.3285,0,404,404,01:00:00,"Rue Des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,4,"#1,902 of 3,296 things to do in Paris",Points of Interest & Landmarks • Monuments & Statues,Visit websiteCall
1852,Sculpture Force et Tendresse,48.86263,2.325082,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 Jardin des Tuileries, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,3,"#2,975 of 3,296 things to do in Paris",Monuments & Statues,
1853,Fresque Les Gardiennes,48.88495,2.35359,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"23 rue de la Goutte D Or, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,1,"#2,115 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1854,Hotel d'Almeyras,48.8581,2.35997,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"30 rue des Francs Bourgeois, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,1,"#2,258 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1856,Bibliotheque de l'Arsenal,48.850216,2.363589,0,404,404,01:30:00,"1 rue de Sully Place du Père Teilhard de Chardin, 75004 Paris France",Neighborhood: Le Marais,1,"#1,666 of 3,296 things to do in Paris",Libraries,Visit websiteCall
1857,Fresque Autoportrait,48.82853,2.38124,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Rue Marie-Louise Dubreil-Jacotin, 75013 Paris France",Neighborhood: 17th Arr. - Gobelins,3,"#1,245 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1858,Memorial national aux évadés,48.86379,2.276602,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Avenue Henri Martin, 75016 Paris France",Neighborhood: 16th Arr. - Passy,1,"#2,299 of 3,296 things to do in Paris",Monuments & Statues,
1859,Fresque Jean Zay,48.84682,2.34184,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"1 rue le Goff, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,2,"#1,506 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1860,Fresque Musicale,48.86367,2.34937,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"17 rue Etienne Marcel, 75001 Paris France",Neighborhood: Les Halles,1,"#2,170 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1861,Fresque Louis Braille,48.8489,2.346568,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"23 rue Jean de Beauvais, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,2,"#1,287 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1862,Sculpture Persée et Andromède,48.82349,2.46056,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"4 route de la Pyramide, 75012 Paris France",Neighborhood: Bois de Vincennes,1,"#2,155 of 3,296 things to do in Paris",Monuments & Statues,
1863,Statue Frederic Mistral,48.84515,2.25574,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Avenue du General Sarrail Porte d'Auteuil, 75016 Paris France",Neighborhood: 16th Arr. - Passy,1,"#2,252 of 3,296 things to do in Paris",Monuments & Statues,
1864,Galerie Estades Paris,48.85602,2.36462,0,404,"11:00 AM - 1:00 PM, 2:30 PM - 7:00 PM",01:00:00,"17 Place des Vosges, 75004 Paris France",Neighborhood: Le Marais,4,"#983 of 3,296 things to do in Paris",Art Galleries,Visit websiteCallEmail
1865,"Fresque ""Masai""",48.88899,2.38691,0,404,404,01:00:00,"Rue Germaine Tailleferre, 75019 Paris France",Neighborhood: 19th Arr. - Buttes-Chaumont,2,"#1,277 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
1866,Fresque The Revolution,48.825798,2.378361,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"8 rue du Chevaleret, 75013 Paris France",Neighborhood: Quartier de la Gare,2,"#1,486 of 3,296 things to do in Paris",Points of Interest & Landmarks,
1867,Fontaine du Conservatoire Municipal,48.88283,2.37181,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"58 rue Bouret, 75019 Paris France",Neighborhood: La Villette,2,"#2,800 of 3,296 things to do in Paris",Fountains,
1868,Square Tolstoi,48.85307,2.26189,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Boulevard Suchet, 75016 Paris France",Neighborhood: 16th Arr. - Passy,1,"#2,854 of 3,296 things to do in Paris",Parks,
1869,Fresque Turncoat,48.83368,2.36383,0,/Restaurants-g187147-Paris_Ile_de_France.html,404,01:00:00,"Boulevard Vincent Auriol Rue Nationale, 75013 Paris France",Neighborhood: Salpêtrière,4,"#1,099 of 3,296 things to do in Paris",Points of Interest & Landmarks,
